0.76,2.50
0.76,2.50
0.77,2.50
0.76,2.49
0.76,2.48
0.77,2.48
0.77,2.46
0.76,2.46
0.77,2.45
0.77,2.45
0.76,2.45
0.77,2.46
0.77,2.45
0.76,2.44
0.76,2.43
0.77,2.42
0.76,2.41
0.76,2.41
0.78,2.42
0.76,2.41
0.76,2.36
0.77,2.40
0.77,2.42
0.76,2.43
0.77,2.44
0.77,2.45
0.76,2.44
0.77,2.43
0.77,2.43
0.76,2.42
0.76,2.43
0.77,2.42
0.76,2.43
0.76,2.43
0.77,2.43
0.76,2.45
0.76,2.47
0.77,2.49
0.77,2.52
0.76,2.55
0.77,2.58
0.77,2.60
0.76,2.61
0.77,2.61
0.77,2.61
0.76,2.59
0.76,2.59
0.77,2.57
0.76,2.56
0.76,2.56
0.77,2.55
0.76,2.53
0.76,2.51
0.77,2.50
0.76,2.48
0.76,2.39
0.77,2.43
0.77,2.44
0.76,2.46
0.77,2.47
0.77,2.48
0.76,2.48
0.77,2.49
0.77,2.50
0.76,2.49
0.76,2.49
0.77,2.48
0.76,2.47
0.76,2.48
0.77,2.47
0.76,2.46
0.76,2.46
0.77,2.46
0.77,2.45
0.76,2.45
0.76,2.43
0.77,2.43
0.76,2.43
0.76,2.44
0.77,2.44
0.76,2.43
0.76,2.43
0.77,2.42
0.76,2.42
0.76,2.41
0.77,2.41
0.76,2.41
0.76,2.42
0.77,2.42
0.76,2.42
0.75,2.35
0.77,2.38
0.76,2.40
0.75,2.41
0.76,2.42
0.76,2.43
0.76,2.44
0.76,2.44
0.77,2.43
0.75,2.40
0.76,2.39
0.77,2.39
0.76,2.39
0.75,2.40
0.76,2.42
0.76,2.45
0.75,2.49
0.76,2.53
0.76,2.55
0.75,2.57
0.76,2.58
0.76,2.58
0.75,2.57
0.76,2.57
0.76,2.55
0.75,2.53
0.75,2.53
0.76,2.52
0.75,2.51
0.75,2.50
0.76,2.49
0.76,2.47
0.75,2.47
0.76,2.46
0.76,2.46
0.75,2.39
0.76,2.41
0.76,2.44
0.75,2.46
0.75,2.46
0.76,2.46
0.75,2.46
0.75,2.46
0.76,2.47
0.75,2.47
0.75,2.48
0.76,2.48
0.75,2.49
0.75,2.49
0.76,2.47
0.76,2.45
0.75,2.45
0.76,2.45
0.76,2.44
0.75,2.43
0.75,2.44
0.76,2.43
0.75,2.43
0.75,2.44
0.76,2.43
0.75,2.42
0.75,2.41
0.76,2.42
0.75,2.42
0.74,2.43
0.76,2.44
0.75,2.43
0.74,2.42
0.76,2.41
0.75,2.41
0.75,2.40
0.75,2.33
0.76,2.36
0.74,2.39
0.75,2.40
0.76,2.42
0.74,2.43
0.75,2.44
0.76,2.44
0.75,2.46
0.75,2.47
0.75,2.49
0.75,2.51
0.74,2.53
0.75,2.54
0.75,2.55
0.74,2.56
0.75,2.55
0.75,2.55
0.74,2.53
0.75,2.52
0.76,2.51
0.74,2.50
0.74,2.50
0.75,2.50
0.74,2.49
0.74,2.49
0.76,2.48
0.74,2.46
0.74,2.45
0.75,2.44
0.75,2.44
0.74,2.44
0.75,2.45
0.75,2.46
0.74,2.45
0.75,2.36
0.75,2.39
0.74,2.43
0.74,2.45
0.75,2.47
0.74,2.47
0.74,2.49
0.75,2.49
0.74,2.49
0.74,2.49
0.75,2.48
0.74,2.47
0.74,2.46
0.75,2.45
0.75,2.45
0.74,2.44
0.74,2.44
0.75,2.42
0.74,2.41
0.74,2.41
0.75,2.41
0.74,2.40
0.74,2.39
0.75,2.39
0.74,2.38
0.74,2.38
0.75,2.39
0.74,2.39
0.74,2.40
0.74,2.41
0.74,2.41
0.73,2.41
0.74,2.40
0.74,2.40
0.73,2.40
0.74,2.31
0.75,2.36
0.73,2.42
0.74,2.46
0.75,2.48
0.74,2.49
0.73,2.51
0.75,2.52
0.74,2.53
0.73,2.54
0.74,2.55
0.74,2.54
0.73,2.54
0.74,2.54
0.74,2.53
0.74,2.51
0.74,2.51
0.74,2.50
0.73,2.50
0.74,2.50
0.75,2.50
0.73,2.47
0.73,2.45
0.74,2.45
0.73,2.45
0.73,2.45
0.74,2.45
0.74,2.47
0.73,2.48
0.74,2.49
0.74,2.49
0.73,2.49
0.74,2.48
0.74,2.47
0.73,2.46
0.74,2.43
0.75,2.40
0.73,2.43
0.73,2.46
0.74,2.47
0.74,2.48
0.73,2.49
0.74,2.48
0.74,2.47
0.73,2.46
0.74,2.46
0.74,2.45
0.73,2.45
0.74,2.45
0.74,2.45
0.73,2.44
0.74,2.43
0.74,2.43
0.73,2.42
0.73,2.42
0.74,2.42
0.73,2.41
0.73,2.42
0.74,2.42
0.74,2.43
0.73,2.42
0.74,2.41
0.74,2.41
0.73,2.41
0.74,2.41
0.74,2.41
0.73,2.41
0.74,2.41
0.74,2.41
0.73,2.41
0.73,2.40
0.74,2.34
0.73,2.37
0.73,2.40
0.74,2.44
0.73,2.45
0.73,2.49
0.74,2.52
0.73,2.54
0.73,2.55
0.74,2.56
0.74,2.56
0.73,2.55
0.73,2.54
0.74,2.53
0.73,2.52
0.73,2.52
0.74,2.51
0.73,2.51
0.73,2.50
0.74,2.49
0.73,2.49
0.73,2.49
0.74,2.48
0.73,2.49
0.73,2.48
0.73,2.48
0.74,2.46
0.73,2.46
0.73,2.45
0.74,2.44
0.73,2.44
0.73,2.44
0.74,2.45
0.73,2.45
0.73,2.47
0.74,2.38
0.73,2.40
0.73,2.42
0.74,2.44
0.73,2.45
0.72,2.46
0.74,2.48
0.73,2.48
0.73,2.49
0.74,2.49
0.74,2.49
0.73,2.48
0.73,2.47
0.74,2.46
0.73,2.44
0.73,2.42
0.74,2.42
0.73,2.43
0.73,2.43
0.74,2.43
0.74,2.42
0.73,2.42
0.74,2.42
0.74,2.42
0.73,2.41
0.73,2.41
0.74,2.42
0.73,2.42
0.73,2.43
0.74,2.43
0.73,2.43
0.73,2.42
0.74,2.42
0.73,2.41
0.73,2.41
0.74,2.41
0.73,2.35
0.73,2.38
0.73,2.43
0.74,2.46
0.73,2.48
0.74,2.50
0.74,2.52
0.73,2.52
0.73,2.53
0.74,2.54
0.73,2.54
0.73,2.55
0.74,2.54
0.73,2.53
0.73,2.52
0.74,2.51
0.73,2.50
0.73,2.49
0.74,2.48
0.73,2.48
0.72,2.47
0.74,2.47
0.73,2.46
0.73,2.46
0.73,2.45
0.74,2.44
0.73,2.44
0.73,2.44
0.74,2.44
0.73,2.45
0.73,2.46
0.74,2.46
0.73,2.46
0.73,2.46
0.74,2.46
0.74,2.45
0.73,2.38
0.74,2.42
0.73,2.45
0.73,2.46
0.74,2.48
0.74,2.50
0.73,2.50
0.73,2.49
0.74,2.49
0.73,2.48
0.73,2.47
0.74,2.46
0.73,2.47
0.73,2.47
0.74,2.46
0.73,2.45
0.73,2.44
0.74,2.44
0.74,2.43
0.73,2.43
0.73,2.43
0.74,2.43
0.73,2.44
0.73,2.45
0.74,2.45
0.73,2.45
0.73,2.44
0.74,2.44
0.73,2.44
0.73,2.44
0.74,2.45
0.73,2.47
0.73,2.49
0.74,2.50
0.74,2.51
0.72,2.52
0.73,2.47
0.74,2.50
0.73,2.52
0.73,2.53
0.74,2.55
0.73,2.55
0.73,2.56
0.74,2.56
0.73,2.55
0.73,2.53
0.74,2.52
0.73,2.50
0.73,2.48
0.74,2.48
0.74,2.47
0.73,2.47
0.74,2.47
0.74,2.49
0.73,2.49
0.73,2.49
0.74,2.48
0.73,2.48
0.73,2.48
0.74,2.47
0.73,2.47
0.73,2.48
0.74,2.48
0.74,2.47
0.73,2.47
0.74,2.47
0.73,2.47
0.73,2.47
0.74,2.47
0.74,2.46
0.73,2.46
0.74,2.40
0.74,2.43
0.73,2.44
0.73,2.45
0.74,2.45
0.73,2.44
0.73,2.44
0.74,2.44
0.73,2.44
0.73,2.45
0.74,2.45
0.73,2.46
0.73,2.46
0.74,2.46
0.73,2.46
0.73,2.45
0.73,2.45
0.74,2.43
0.73,2.43
0.74,2.44
0.74,2.43
0.73,2.44
0.73,2.46
0.74,2.45
0.73,2.46
0.73,2.47
0.74,2.49
0.73,2.50
0.73,2.53
0.74,2.54
0.74,2.55
0.73,2.56
0.74,2.56
0.74,2.56
0.73,2.55
0.74,2.48
0.74,2.47
0.73,2.50
0.73,2.51
0.74,2.52
0.73,2.52
0.73,2.52
0.74,2.51
0.74,2.51
0.73,2.51
0.74,2.51
0.74,2.51
0.73,2.51
0.74,2.49
0.74,2.48
0.73,2.48
0.73,2.48
0.74,2.48
0.73,2.48
0.73,2.49
0.74,2.48
0.73,2.48
0.73,2.48
0.74,2.48
0.73,2.47
0.73,2.47
0.74,2.48
0.74,2.49
0.73,2.49
0.74,2.50
0.74,2.50
0.73,2.50
0.74,2.50
0.74,2.49
0.73,2.48
0.73,2.47
0.74,2.38
0.73,2.41
0.73,2.42
0.74,2.44
0.74,2.45
0.73,2.46
0.74,2.47
0.73,2.47
0.73,2.47
0.74,2.46
0.74,2.46
0.73,2.46
0.74,2.45
0.74,2.45
0.73,2.44
0.73,2.45
0.74,2.45
0.73,2.45
0.73,2.45
0.74,2.46
0.73,2.45
0.73,2.45
0.74,2.46
0.73,2.47
0.73,2.47
0.74,2.48
0.74,2.50
0.73,2.51
0.74,2.53
0.74,2.55
0.73,2.56
0.74,2.57
0.74,2.56
0.73,2.56
0.74,2.58
0.74,2.58
0.73,2.47
0.73,2.50
0.74,2.52
0.74,2.53
0.73,2.54
0.74,2.54
0.74,2.54
0.73,2.55
0.74,2.55
0.74,2.55
0.73,2.54
0.74,2.53
0.74,2.51
0.73,2.49
0.73,2.49
0.74,2.50
0.73,2.50
0.73,2.51
0.74,2.51
0.74,2.51
0.73,2.49
0.74,2.47
0.74,2.46
0.73,2.46
0.74,2.46
0.74,2.47
0.73,2.47
0.74,2.49
0.74,2.50
0.73,2.51
0.74,2.51
0.74,2.51
0.73,2.50
0.74,2.49
0.74,2.48
0.73,2.40
0.73,2.43
0.74,2.45
0.74,2.45
0.73,2.45
0.74,2.46
0.74,2.45
0.73,2.45
0.74,2.45
0.74,2.44
0.73,2.44
0.74,2.45
0.74,2.45
0.73,2.46
0.73,2.47
0.74,2.47
0.73,2.47
0.73,2.47
0.74,2.46
0.74,2.47
0.73,2.47
0.74,2.47
0.74,2.48
0.73,2.48
0.74,2.49
0.74,2.51
0.73,2.52
0.74,2.53
0.74,2.55
0.73,2.57
0.73,2.58
0.74,2.59
0.73,2.58
0.73,2.57
0.74,2.54
0.74,2.44
0.73,2.47
0.74,2.49
0.74,2.50
0.73,2.51
0.74,2.53
0.74,2.53
0.73,2.53
0.74,2.54
0.75,2.53
0.73,2.52
0.74,2.53
0.74,2.53
0.73,2.52
0.73,2.53
0.74,2.53
0.74,2.53
0.73,2.53
0.74,2.52
0.74,2.52
0.73,2.52
0.74,2.51
0.74,2.51
0.73,2.51
0.74,2.50
0.74,2.50
0.73,2.49
0.74,2.48
0.75,2.47
0.73,2.46
0.73,2.47
0.74,2.46
0.74,2.47
0.73,2.48
0.75,2.48
0.74,2.47
0.73,2.39
0.74,2.42
0.74,2.43
0.73,2.44
0.74,2.45
0.74,2.47
0.73,2.47
0.74,2.49
0.75,2.50
0.73,2.50
0.74,2.49
0.74,2.49
0.74,2.48
0.73,2.47
0.75,2.47
0.74,2.47
0.73,2.46
0.74,2.44
0.74,2.45
0.73,2.44
0.74,2.44
0.74,2.44
0.73,2.47
0.74,2.48
0.75,2.49
0.73,2.52
0.73,2.55
0.74,2.57
0.74,2.59
0.73,2.61
0.74,2.61
0.74,2.61
0.73,2.61
0.74,2.60
0.74,2.58
0.73,2.49
0.74,2.52
0.75,2.53
0.73,2.54
0.74,2.55
0.74,2.54
0.73,2.53
0.73,2.52
0.75,2.52
0.74,2.51
0.73,2.51
0.75,2.51
0.74,2.52
0.73,2.53
0.74,2.52
0.74,2.52
0.73,2.51
0.74,2.51
0.74,2.52
0.73,2.52
0.74,2.53
0.75,2.52
0.74,2.52
0.74,2.51
0.75,2.51
0.73,2.49
0.73,2.49
0.75,2.49
0.74,2.47
0.73,2.48
0.74,2.49
0.74,2.48
0.73,2.49
0.74,2.49
0.74,2.48
0.73,2.41
0.74,2.41
0.75,2.43
0.73,2.45
0.74,2.47
0.75,2.48
0.73,2.49
0.73,2.49
0.74,2.49
0.74,2.47
0.73,2.46
0.75,2.46
0.74,2.45
0.73,2.45
0.74,2.44
0.74,2.44
0.73,2.44
0.74,2.43
0.74,2.43
0.73,2.44
0.74,2.45
0.75,2.47
0.73,2.50
0.73,2.54
0.74,2.56
0.74,2.58
0.74,2.61
0.74,2.61
0.74,2.62
0.73,2.61
0.75,2.62
0.74,2.61
0.73,2.61
0.74,2.60
0.74,2.58
0.73,2.57
0.74,2.47
0.75,2.49
0.74,2.51
0.73,2.52
0.75,2.54
0.73,2.54
0.74,2.55
0.75,2.54
0.74,2.54
0.73,2.53
0.75,2.52
0.74,2.52
0.73,2.51
0.74,2.51
0.75,2.51
0.73,2.50
0.74,2.50
0.75,2.49
0.73,2.49
0.74,2.50
0.75,2.49
0.74,2.50
0.74,2.51
0.75,2.52
0.74,2.51
0.73,2.52
0.75,2.52
0.74,2.51
0.73,2.51
0.74,2.50
0.74,2.49
0.73,2.48
0.74,2.46
0.75,2.45
0.73,2.45
0.74,2.45
0.75,2.38
0.74,2.41
0.74,2.43
0.75,2.44
0.74,2.45
0.74,2.44
0.75,2.44
0.74,2.45
0.73,2.45
0.75,2.46
0.74,2.45
0.73,2.46
0.74,2.47
0.74,2.47
0.73,2.47
0.74,2.48
0.75,2.48
0.73,2.49
0.74,2.51
0.75,2.53
0.74,2.54
0.74,2.56
0.75,2.56
0.74,2.58
0.73,2.58
0.75,2.59
0.74,2.59
0.73,2.60
0.74,2.61
0.75,2.61
0.73,2.60
0.74,2.59
0.75,2.58
0.74,2.57
0.74,2.56
0.75,2.47
0.73,2.50
0.74,2.52
0.75,2.53
0.74,2.53
0.73,2.53
0.75,2.52
0.74,2.51
0.73,2.51
0.74,2.51
0.74,2.51
0.74,2.52
0.74,2.52
0.75,2.51
0.73,2.51
0.74,2.52
0.75,2.51
0.74,2.50
0.74,2.49
0.75,2.49
0.74,2.49
0.73,2.50
0.75,2.50
0.74,2.49
0.73,2.48
0.74,2.47
0.75,2.46
0.74,2.46
0.75,2.45
0.74,2.46
0.74,2.45
0.74,2.46
0.75,2.46
0.74,2.47
0.74,2.46
0.75,2.39
0.74,2.41
0.73,2.43
0.75,2.43
0.74,2.43
0.73,2.44
0.75,2.44
0.74,2.43
0.74,2.44
0.74,2.44
0.75,2.44
0.74,2.45
0.74,2.45
0.75,2.45
0.74,2.45
0.74,2.46
0.75,2.46
0.74,2.45
0.74,2.45
0.75,2.46
0.74,2.47
0.73,2.49
0.74,2.52
0.74,2.54
0.73,2.57
0.74,2.60
0.74,2.62
0.74,2.63
0.74,2.62
0.75,2.61
0.74,2.59
0.74,2.57
0.75,2.56
0.74,2.56
0.73,2.57
0.75,2.56
0.74,2.47
0.74,2.50
0.75,2.53
0.75,2.54
0.74,2.55
0.75,2.54
0.74,2.54
0.73,2.53
0.74,2.53
0.75,2.53
0.73,2.52
0.74,2.53
0.75,2.52
0.74,2.52
0.74,2.51
0.75,2.51
0.74,2.51
0.73,2.51
0.75,2.51
0.74,2.50
0.73,2.48
0.75,2.48
0.75,2.47
0.73,2.46
0.74,2.46
0.75,2.47
0.73,2.47
0.74,2.47
0.75,2.46
0.74,2.45
0.74,2.45
0.75,2.45
0.74,2.44
0.74,2.44
0.75,2.44
0.74,2.36
0.74,2.40
0.74,2.43
0.74,2.44
0.74,2.46
0.74,2.46
0.74,2.46
0.73,2.45
0.74,2.46
0.75,2.45
0.74,2.44
0.74,2.44
0.75,2.44
0.74,2.44
0.74,2.44
0.75,2.44
0.74,2.42
0.73,2.42
0.75,2.42
0.74,2.42
0.74,2.43
0.74,2.45
0.75,2.47
0.74,2.48
0.74,2.50
0.75,2.53
0.74,2.54
0.74,2.57
0.75,2.60
0.74,2.61
0.74,2.62
0.75,2.62
0.74,2.61
0.74,2.59
0.75,2.58
0.75,2.56
0.73,2.47
0.74,2.49
0.74,2.50
0.73,2.52
0.74,2.53
0.75,2.53
0.74,2.52
0.74,2.51
0.75,2.51
0.74,2.50
0.74,2.50
0.75,2.49
0.74,2.48
0.73,2.47
0.75,2.47
0.74,2.47
0.74,2.47
0.75,2.49
0.75,2.50
0.74,2.51
0.74,2.51
0.75,2.51
0.74,2.51
0.74,2.51
0.75,2.50
0.74,2.50
0.74,2.49
0.75,2.48
0.74,2.46
0.74,2.46
0.75,2.45
0.74,2.45
0.74,2.46
0.75,2.46
0.74,2.46
0.73,2.46
0.74,2.39
0.75,2.41
0.74,2.43
0.74,2.45
0.75,2.45
0.74,2.44
0.74,2.45
0.75,2.44
0.74,2.44
0.74,2.44
0.75,2.45
0.74,2.45
0.73,2.45
0.75,2.45
0.75,2.45
0.74,2.46
0.75,2.46
0.75,2.46
0.74,2.47
0.74,2.48
0.75,2.50
0.74,2.53
0.74,2.54
0.75,2.57
0.74,2.60
0.74,2.62
0.75,2.62
0.74,2.62
0.74,2.61
0.75,2.60
0.74,2.58
0.73,2.56
0.74,2.55
0.75,2.54
0.74,2.53
0.74,2.44
0.75,2.46
0.74,2.47
0.74,2.48
0.75,2.49
0.74,2.50
0.74,2.49
0.75,2.50
0.74,2.50
0.74,2.50
0.75,2.51
0.75,2.51
0.74,2.50
0.75,2.50
0.75,2.50
0.74,2.51
0.74,2.51
0.75,2.50
0.74,2.48
0.74,2.47
0.75,2.46
0.74,2.46
0.74,2.46
0.75,2.46
0.74,2.45
0.74,2.46
0.75,2.47
0.74,2.47
0.74,2.46
0.75,2.46
0.75,2.45
0.74,2.45
0.75,2.43
0.75,2.44
0.73,2.44
0.74,2.37
0.75,2.39
0.74,2.42
0.74,2.44
0.75,2.45
0.74,2.46
0.74,2.47
0.75,2.47
0.74,2.47
0.74,2.46
0.75,2.45
0.74,2.44
0.73,2.44
0.75,2.43
0.75,2.43
0.74,2.43
0.74,2.43
0.75,2.43
0.74,2.43
0.74,2.44
0.75,2.44
0.74,2.44
0.74,2.47
0.75,2.48
0.74,2.49
0.74,2.49
0.75,2.50
0.74,2.50
0.74,2.51
0.74,2.52
0.75,2.51
0.74,2.50
0.74,2.50
0.75,2.51
0.74,2.51
0.74,2.42
0.75,2.45
0.74,2.47
0.74,2.48
0.75,2.49
0.74,2.50
0.74,2.49
0.75,2.49
0.74,2.48
0.74,2.47
0.74,2.47
0.75,2.47
0.74,2.47
0.74,2.47
0.75,2.46
0.74,2.45
0.74,2.45
0.75,2.46
0.74,2.46
0.74,2.46
0.75,2.44
0.74,2.43
0.74,2.43
0.75,2.43
0.74,2.44
0.74,2.45
0.75,2.47
0.75,2.47
0.74,2.47
0.74,2.47
0.75,2.48
0.74,2.48
0.74,2.48
0.75,2.47
0.74,2.45
0.73,2.44
0.75,2.38
0.74,2.41
0.74,2.43
0.75,2.44
0.74,2.45
0.74,2.46
0.75,2.46
0.75,2.46
0.74,2.45
0.75,2.45
0.75,2.45
0.74,2.46
0.75,2.45
0.75,2.44
0.74,2.44
0.74,2.46
0.75,2.48
0.74,2.49
0.74,2.53
0.75,2.56
0.74,2.59
0.74,2.61
0.75,2.62
0.74,2.62
0.74,2.61
0.74,2.61
0.75,2.60
0.74,2.60
0.74,2.59
0.75,2.59
0.74,2.57
0.74,2.56
0.75,2.55
0.74,2.53
0.74,2.51
0.75,2.42
0.74,2.44
0.74,2.46
0.75,2.47
0.74,2.47
0.74,2.47
0.75,2.49
0.75,2.50
0.74,2.51
0.75,2.52
0.75,2.52
0.74,2.53
0.74,2.53
0.75,2.53
0.74,2.51
0.74,2.51
0.75,2.51
0.74,2.50
0.74,2.50
0.75,2.50
0.75,2.49
0.74,2.48
0.75,2.48
0.75,2.47
0.74,2.47
0.75,2.46
0.75,2.46
0.74,2.47
0.74,2.47
0.75,2.47
0.74,2.46
0.74,2.47
0.75,2.47
0.74,2.46
0.74,2.46
0.75,2.34
0.75,2.38
0.73,2.41
0.75,2.43
0.75,2.45
0.74,2.46
0.74,2.47
0.75,2.47
0.74,2.48
0.74,2.49
0.75,2.51
0.74,2.53
0.74,2.55
0.75,2.57
0.74,2.60
0.74,2.61
0.75,2.62
0.74,2.64
0.74,2.64
0.75,2.64
0.75,2.64
0.74,2.63
0.75,2.63
0.75,2.62
0.74,2.61
0.75,2.59
0.75,2.58
0.74,2.57
0.74,2.55
0.75,2.54
0.74,2.53
0.74,2.51
0.75,2.50
0.74,2.50
0.74,2.50
0.75,2.50
0.75,2.43
0.74,2.48
0.75,2.51
0.75,2.53
0.74,2.55
0.75,2.57
0.75,2.58
0.74,2.57
0.74,2.58
0.75,2.57
0.74,2.55
0.74,2.54
0.75,2.51
0.74,2.50
0.74,2.49
0.75,2.49
0.75,2.47
0.74,2.47
0.75,2.46
0.75,2.45
0.74,2.44
0.75,2.44
0.75,2.44
0.74,2.44
0.74,2.44
0.76,2.44
0.74,2.44
0.74,2.45
0.75,2.45
0.74,2.44
0.74,2.44
0.75,2.45
0.75,2.45
0.74,2.45
0.75,2.46
0.74,2.40
0.74,2.39
0.75,2.41
0.75,2.43
0.74,2.45
0.74,2.46
0.75,2.46
0.74,2.46
0.74,2.46
0.75,2.46
0.74,2.44
0.74,2.44
0.75,2.45
0.74,2.44
0.74,2.45
0.75,2.46
0.75,2.47
0.74,2.48
0.75,2.50
0.75,2.53
0.74,2.56
0.74,2.59
0.75,2.62
0.74,2.65
0.74,2.67
0.75,2.68
0.74,2.68
0.74,2.67
0.75,2.67
0.74,2.65
0.74,2.64
0.75,2.64
0.74,2.63
0.74,2.62
0.75,2.61
0.74,2.57
0.74,2.51
0.74,2.53
0.75,2.53
0.74,2.53
0.74,2.54
0.75,2.54
0.74,2.55
0.74,2.56
0.75,2.56
0.74,2.56
0.74,2.56
0.75,2.56
0.74,2.54
0.74,2.53
0.75,2.52
0.74,2.52
0.74,2.52
0.74,2.52
0.75,2.52
0.73,2.51
0.74,2.50
0.75,2.50
0.74,2.48
0.73,2.48
0.75,2.48
0.74,2.48
0.73,2.48
0.75,2.47
0.74,2.46
0.74,2.47
0.74,2.47
0.74,2.47
0.74,2.48
0.74,2.48
0.74,2.48
0.73,2.40
0.74,2.44
0.75,2.45
0.74,2.46
0.74,2.46
0.74,2.47
0.74,2.46
0.73,2.46
0.75,2.45
0.74,2.42
0.73,2.40
0.75,2.40
0.74,2.39
0.73,2.40
0.74,2.40
0.74,2.43
0.73,2.44
0.74,2.46
0.74,2.47
0.73,2.48
0.74,2.49
0.74,2.50
0.73,2.52
0.73,2.53
0.74,2.56
0.73,2.59
0.73,2.62
0.74,2.64
0.74,2.65
0.73,2.67
0.74,2.67
0.74,2.67
0.73,2.67
0.74,2.67
0.74,2.66
0.73,2.58
0.73,2.61
0.74,2.61
0.73,2.62
0.73,2.62
0.74,2.63
0.73,2.62
0.73,2.61
0.74,2.59
0.73,2.57
0.73,2.56
0.74,2.56
0.74,2.55
0.73,2.55
0.73,2.53
0.74,2.52
0.73,2.53
0.73,2.55
0.74,2.55
0.73,2.56
0.73,2.56
0.74,2.56
0.73,2.56
0.73,2.56
0.74,2.54
0.73,2.52
0.73,2.51
0.74,2.50
0.73,2.49
0.73,2.47
0.73,2.46
0.74,2.45
0.73,2.44
0.73,2.45
0.74,2.45
0.72,2.39
0.73,2.42
0.74,2.46
0.73,2.48
0.72,2.50
0.74,2.50
0.73,2.50
0.72,2.49
0.73,2.48
0.73,2.47
0.72,2.46
0.73,2.45
0.73,2.44
0.72,2.44
0.73,2.44
0.73,2.42
0.72,2.43
0.73,2.43
0.73,2.42
0.73,2.42
0.72,2.41
0.73,2.42
0.72,2.41
0.72,2.42
0.73,2.41
0.73,2.40
0.72,2.42
0.73,2.42
0.73,2.44
0.72,2.46
0.73,2.49
0.73,2.52
0.72,2.55
0.72,2.59
0.73,2.63
0.73,2.60
0.72,2.62
0.73,2.66
0.72,2.68
0.72,2.69
0.73,2.69
0.72,2.68
0.72,2.67
0.73,2.66
0.73,2.65
0.71,2.63
0.73,2.62
0.73,2.61
0.72,2.60
0.72,2.58
0.73,2.57
0.72,2.56
0.72,2.55
0.73,2.53
0.72,2.52
0.72,2.52
0.73,2.51
0.72,2.50
0.71,2.49
0.72,2.49
0.72,2.48
0.71,2.47
0.72,2.49
0.73,2.49
0.71,2.52
0.72,2.53
0.73,2.52
0.72,2.50
0.71,2.49
0.73,2.48
0.72,2.46
0.71,2.39
0.73,2.42
0.72,2.46
0.71,2.47
0.72,2.48
0.72,2.49
0.71,2.48
0.72,2.47
0.72,2.46
0.71,2.46
0.72,2.45
0.73,2.44
0.71,2.43
0.71,2.42
0.72,2.42
0.71,2.42
0.71,2.41
0.72,2.40
0.72,2.39
0.71,2.39
0.72,2.40
0.72,2.40
0.71,2.41
0.72,2.41
0.72,2.40
0.71,2.39
0.71,2.40
0.72,2.40
0.71,2.39
0.71,2.38
0.72,2.39
0.71,2.39
0.71,2.39
0.72,2.40
0.72,2.39
0.70,2.35
0.72,2.36
0.72,2.40
0.71,2.45
0.72,2.49
0.72,2.54
0.71,2.59
0.71,2.61
0.72,2.63
0.71,2.64
0.71,2.65
0.72,2.65
0.71,2.64
0.71,2.64
0.72,2.64
0.72,2.63
0.71,2.63
0.72,2.61
0.72,2.59
0.71,2.57
0.72,2.55
0.72,2.52
0.71,2.52
0.71,2.51
0.72,2.51
0.71,2.50
0.71,2.49
0.72,2.48
0.71,2.47
0.71,2.47
0.72,2.46
0.71,2.45
0.71,2.45
0.72,2.45
0.71,2.46
0.71,2.46
0.72,2.39
0.72,2.43
0.71,2.46
0.72,2.48
0.72,2.49
0.71,2.49
0.71,2.49
0.72,2.48
0.71,2.47
0.71,2.46
0.72,2.45
0.71,2.43
0.71,2.42
0.72,2.42
0.71,2.41
0.71,2.41
0.72,2.41
0.71,2.40
0.71,2.40
0.71,2.39
0.71,2.39
0.71,2.39
0.71,2.39
0.72,2.39
0.71,2.39
0.71,2.39
0.72,2.39
0.71,2.39
0.71,2.39
0.72,2.39
0.71,2.39
0.71,2.39
0.71,2.38
0.71,2.39
0.71,2.37
0.72,2.26
0.71,2.30
0.71,2.32
0.71,2.34
0.72,2.36
0.71,2.37
0.71,2.38
0.72,2.40
0.71,2.42
0.71,2.44
0.72,2.46
0.71,2.48
0.71,2.51
0.72,2.53
0.71,2.54
0.71,2.56
0.71,2.56
0.72,2.56
0.71,2.57
0.71,2.57
0.72,2.56
0.71,2.55
0.71,2.57
0.72,2.57
0.71,2.56
0.71,2.54
0.72,2.52
0.71,2.50
0.71,2.48
0.72,2.47
0.71,2.47
0.71,2.46
0.71,2.45
0.72,2.45
0.70,2.45
0.71,2.37
0.72,2.39
0.71,2.42
0.71,2.43
0.72,2.45
0.71,2.45
0.71,2.45
0.72,2.45
0.71,2.45
0.70,2.45
0.72,2.46
0.71,2.44
0.70,2.42
0.72,2.41
0.72,2.39
0.70,2.38
0.71,2.39
0.72,2.38
0.71,2.38
0.71,2.39
0.72,2.41
0.71,2.41
0.71,2.41
0.72,2.42
0.71,2.41
0.71,2.41
0.72,2.40
0.71,2.39
0.70,2.38
0.72,2.38
0.72,2.37
0.71,2.35
0.71,2.35
0.72,2.35
0.70,2.35
0.71,2.27
0.72,2.32
0.71,2.36
0.71,2.40
0.72,2.40
0.71,2.39
0.71,2.39
0.72,2.39
0.71,2.39
0.70,2.38
0.72,2.39
0.72,2.40
0.71,2.39
0.71,2.40
0.72,2.39
0.71,2.39
0.71,2.39
0.72,2.40
0.71,2.41
0.71,2.42
0.72,2.44
0.71,2.46
0.71,2.47
0.72,2.48
0.71,2.49
0.71,2.49
0.72,2.50
0.71,2.50
0.71,2.50
0.72,2.51
0.72,2.51
0.71,2.50
